sample_idx,photo_dark_ratio_pred,photo_dark_ratio_pred_platt,photo_dark_ratio_std,photo_dark_ratio_true,dopant_label,method,atmosphere,concentration_at%,doi,element,is_sputter,photo_dark_ratio_pred_rank,photo_dark_ratio_pred_refined,photo_dark_ratio_alpha
134,2.549494457244873,2.442864575895508,0.0344216160476207,,Ta,RF magnetron sputtering,,1.5,10.1016/j.optmat.2022.112491,Ta,True,1.6143488903018712,2.421344687958011,0.02597402597402598
135,2.547199392318725,2.438089823868443,0.0339962683618068,,Ta,RF magnetron sputtering,,0.3,10.1364/OME.8.003506,Sn,True,3.938089823868443,2.438089823928443,3.999999999840001e-11
136,1.9411671876907348,1.1772742954942044,0.1379124462604522,0.3010300099849701,Sn,RF magnetron sputtering,,0.5,10.1364/OME.8.003506,Sn,True,2.6772742954942044,1.328072866712079,0.10053238081191644
137,1.9395496129989624,1.1739090233616056,0.1404858469963073,0.3010300099849701,Sn,RF magnetron sputtering,,0.7,10.1364/OME.8.003506,Sn,True,2.6739090233616056,1.3705266242493426,0.13107840059182477
138,1.9182605504989625,1.1296183398310067,0.1165120288729667,0.3010300099849701,Sn,RF magnetron sputtering,,0.9,10.1364/OME.8.003506,Sn,True,2.3298812718205766,1.252918459930575,0.1027275914413056
139,1.8996298789978028,1.090858287554378,0.1234533593058586,0.3010300099849701,Sn,RF magnetron sputtering,,1.2,10.1364/OME.8.003506,Sn,True,-0.40914171244562203,0.956226680062502,0.08975440499458393
140,1.9288485765457155,1.151646125735176,0.1359919294714927,0.3010300099849701,Sn,RF magnetron sputtering,,1.5,10.1364/OME.8.003506,Sn,True,-0.348353874264824,0.9905924117741434,0.10736914264068843
141,1.894432592391968,1.0800456284118325,0.1305082589387893,0.3010300099849701,Sn,RF magnetron sputtering,N2,0.82,10.1016/j.mssp.2020.105430,Sn,True,2.5800456284118325,1.2736830144549602,0.12909159069541842
142,2.6373481273651125,2.625639139138826,0.1136530108749866,2.0211892127990723,Sn,RF magnetron sputtering,N2,1.0,10.1016/j.mssp.2020.105430,Sn,True,3.919387619623884,2.8301490769655144,0.15807549992252956
143,2.626299953460693,2.6026540417916944,0.0794379875063896,2.0211892127990723,Sn,RF magnetron sputtering,,7.0,10.1016/j.mtphys.2020.100263,Zn,True,1.1026540417916944,2.6026540417316943,3.999999999840001e-11
144,1.8697712182998656,1.028739042443426,0.2172078363597393,,Zn,RF magnetron sputtering,,0.69,10.1007/s13391-017-7072-y,Zn,True,-0.2342990279033777,0.8265549067556154,0.16007762587258756
145,2.396370410919189,2.1242987077772812,0.0452282607555389,2.4048337936401367,Zn,RF magnetron sputtering,,0.88,10.1007/s13391-017-7072-y,Zn,True,0.6242987077772812,2.071668813510627,0.03508659617776952
146,2.4100457191467286,2.1527494086425434,0.0452777348458766,2.4048337936401367,Zn,RF magnetron sputtering,,0.96,10.1007/s13391-017-7072-y,Zn,True,0.6527494086425434,2.1001195143758893,0.03508659617776947
147,2.4009214878082275,2.1337669643628323,0.0403950449079275,2.4048337936401367,Zn,RF magnetron sputtering,,1.83,10.1007/s13391-017-7072-y,Zn,True,2.067127197373629,2.126805119085081,0.10446983223815008
148,2.460506105422973,2.25772937191678,0.0489956121891737,2.4048337936401367,Zn,RF magnetron sputtering,,2.49,10.1007/s13391-017-7072-y,Zn,True,3.75772937191678,2.347953061086849,0.060149126113379345
149,2.4952548503875733,2.3300221591784367,0.0389462526887655,2.4048337936401367,Zn,RF magnetron sputtering,,3.03,10.1007/s13391-017-7072-y,Zn,True,3.7964448482699655,2.418226202440124,0.06014912611337931
150,2.5112929821014403,2.36338857990086,0.0429396200925111,2.4048337936401367,Zn,RF magnetron sputtering,,13.8,10.1016/j.physb.2011.08.061,Si,True,3.86338857990086,2.36338857996086,3.999999999840001e-11
151,2.922305774688721,3.2184773149501873,0.1221872076392173,,Si,RF magnetron co-sputtering,Ar,0.0,DOI:10.3390/ma17133227,—,True,2.5863875335412905,3.185379012988404,0.05236329226523682
152,2.1463903903961183,1.604229494867599,0.1369805470108986,,undoped,RF magnetron co-sputtering,Ar,2.1,DOI:10.3390/ma17133227,Sn,True,,1.604229494867599,0.0
153,2.235850524902344,1.7903462158843229,0.1581205308437347,1.9777235984802248,Sn,RF magnetron co-sputtering,Ar,3.6,DOI:10.3390/ma17133227,Sn,True,2.65468785093459,1.9363204305157713,0.1688848583846813
154,2.385375499725342,2.1014244204697152,0.1482536748051643,2.008600234985352,Sn,RF magnetron co-sputtering,Ar,4.1,DOI:10.3390/ma17133227,Sn,True,1.6272766372069407,2.039805017500699,0.129958222191807
155,2.366534757614136,2.0622273282384795,0.1350611269474029,2.004321336746216,Sn,RF magnetron co-sputtering,Ar,0.0,DOI:10.3390/ma17133227,—,True,2.5863875335413855,2.095377422160625,0.06324420203359148
156,2.161544156074524,1.6357560423592576,0.1405684404075145,,undoped,RF magnetron co-sputtering,Ar,2.1,DOI:10.3390/ma17133227,Sn,True,,1.6357560423592576,0.0
157,2.249889755249024,1.8195540360172182,0.1616405606269836,1.9777235984802248,Sn,RF magnetron co-sputtering,Ar,3.6,DOI:10.3390/ma17133227,Sn,True,2.65468785093459,1.9658328703904064,0.17515616271346962
158,2.417257022857666,2.16775211580751,0.1752999946475029,2.008600234985352,Sn,RF magnetron co-sputtering,Ar,4.1,DOI:10.3390/ma17133227,Sn,True,1.6272766371984189,2.0743787083793976,0.1727615981180271
159,2.380956697463989,2.0922313537227946,0.1399163052439689,2.004321336746216,Sn,RF magnetron sputtering,,1.275,10.1007/s13391-017-7072-y,Zn,True,0.5922313537227946,1.9233464735186903,0.11258992013606964
160,2.6319889068603515,2.6144895857309636,0.0448353342711925,2.420069456100464,Zn,RF magnetron sputtering,,1.86,10.1007/s13391-017-7072-y,Zn,True,2.0671271973736416,2.5573067288458007,0.1044698322381503
161,2.4846352100372315,2.3079286015139897,0.037712600082159,2.352834463119507,Zn,RF magnetron sputtering,,2.445,10.1007/s13391-017-7072-y,Zn,True,3.796444848269965,2.397461552961929,0.060149126113379345
162,2.487420558929444,2.313723361443286,0.0514684494584798,2.44235634803772,Zn,RF magnetron sputtering,,0.45175,10.1007/s40843-025-3509-0,Sn,True,0.8137233614432859,2.313723361383286,3.999999999840001e-11
163,2.857960700988769,3.084611049303325,0.1674329400062561,4.581054210662842,Sn,RF magnetron sputtering,,0.7645,10.1007/s40843-025-3509-0,Sn,True,4.325947494841455,3.298876025573136,0.17260830215689432
164,3.0591755390167235,3.503227073975944,0.1700614288449287,4.436474323272705,Sn,RF magnetron sputtering,,1.0772499999999998,10.1007/s40843-025-3509-0,Sn,True,2.003227073975944,3.232393139785303,0.18055595612709371
165,3.17238073348999,3.738744041547221,0.1757466882467269,4.468916893005371,Sn,RF magnetron sputtering,N2,0.865,10.1016/j.mssp.2020.105430,Sn,True,4.752096941947,3.986363316851704,0.24435640851947404
166,2.0040956497192384,1.308193381140732,0.1288981333374977,2.027581214904785,Sn,RF magnetron sputtering,N2,0.91,10.1016/j.mssp.2020.105430,Sn,True,2.808193381140732,1.5637694365367383,0.1703840369306709
167,2.029294514656067,1.3606181862371227,0.1037094198167324,2.005377054214477,Sn,RF magnetron sputtering,N2,0.955,10.1016/j.mssp.2020.105430,Sn,True,2.8606181862371227,1.56449471165454,0.13591768361161155
168,2.047213578224182,1.3978977786879452,0.1361168056726455,2.020349264144897,Sn,RF magnetron sputtering,O2_plasma,1.5,10.1016/j.mssp.2024.108361,Mg,True,2.1231327580935346,1.6135618723579408,0.29737133452492365
169,3.518084716796875,4.45796151389542,0.2315294757485389,4.266977787017822,Mg,RF magnetron sputtering,O2_plasma,2.0,10.1016/j.mssp.2024.108361,Mg,True,3.2311818398089684,3.8968403989312232,0.45739355388492864
170,3.613972330093384,4.6574502389165495,0.2408182650804519,4.353600025177002,Mg,RF magnetron sputtering,O2_plasma,2.5,10.1016/j.mssp.2024.108361,Mg,True,3.9005034094377784,4.326892048254679,0.43669935296444834
171,3.70591025352478,4.848721858846288,0.2534786432981491,4.348519802093506,Mg,RF magnetron sputtering,,0.6,10.1364/OME.8.003506,Sn,True,3.3487218588462877,4.848721858429144,2.7809580605795307e-10
172,1.8992638111114504,1.0900967041401177,0.1325139194726944,0.3043315410614013,Sn,RF magnetron sputtering,,0.8999999999999999,10.1364/OME.8.003506,Sn,True,2.3298812718204385,1.250020159199744,0.1289929389578129
173,1.919833302497864,1.1328903609007681,0.1311061695218086,0.3573920428752899,Sn,RF magnetron sputtering,,1.2,10.1364/OME.8.003506,Sn,True,-0.3671096390992319,0.9827721566479152,0.10007880283523535
174,1.9073115587234497,1.106839585261219,0.1195430681109428,0.3244054615497589,Sn,RF magnetron sputtering,Ar,5.835,DOI:10.1016/j.matlet.2017.08.032,Mg,True,-0.39316041473878105,1.0260193936350817,0.05388012775075819
175,2.9425060749053955,3.260502890483156,0.1225320279598236,3.848856210708618,Mg,RF magnetron sputtering,Ar,6.75,DOI:10.1016/j.matlet.2017.08.032,Mg,True,4.760502890483156,3.3420848127161507,0.05438794815532953
176,2.926796579360962,3.2278201786171974,0.1140771761536598,3.8495359420776367,Mg,RF magnetron sputtering,Ar,7.665,DOI:10.1016/j.matlet.2017.08.032,Mg,True,4.727820178617197,3.2278201787016867,5.632603956369451e-11
177,2.9115865230560303,3.1961765216790723,0.1207310274243354,3.8489699363708496,Mg,RF magnetron sputtering,Ar,0.905,DOI:10.1016/j.surfcoat.2025.131940,Mg,True,1.6961765216790723,3.1177844062079387,0.05226141031408922
178,2.5447989463806158,2.4330958326404546,0.0549953956156969,2.481855630874634,Mg,RF magnetron sputtering,Ar,1.33,DOI:10.1016/j.surfcoat.2025.131940,Mg,True,2.1678050039450434,2.4088676332931738,0.09132693906692757
179,2.5731168746948243,2.4920096716696176,0.0541181718930602,2.404991388320923,Mg,RF magnetron sputtering,Ar,1.755,DOI:10.1016/j.surfcoat.2025.131940,Mg,True,2.953231926441568,2.53562594523751,0.09456671510670811
180,2.5667479038238525,2.4787593900631912,0.0466058734804391,2.336288928985596,Mg,RF magnetron co-sputtering,Ar,2.6,DOI:10.3390/ma17133227,Sn,True,3.730733440474196,2.599555458485338,0.09648448255176817
181,2.3087867736816405,1.942085932585933,0.1344050243496894,1.9993305206298828,Sn,RF magnetron co-sputtering,Ar,3.1,DOI:10.3390/ma17133227,Sn,True,3.3549542984770233,2.1447292159251443,0.14342686709628805
182,2.334893321990967,1.9963991213064172,0.1721860706806182,2.0398600101470947,Sn,RF magnetron co-sputtering,Ar,3.6,DOI:10.3390/ma17133227,Sn,True,2.6546878509302334,2.1242214924793417,0.19417371955611223
183,2.3579050064086915,2.0442736217477333,0.1430282637476921,2.014178276062012,Sn,RF magnetron sputtering,Ar,0.875,ResearchGate Struct.Opt.Zn,Zn,True,3.5442736217477333,2.044273621880548,8.854324307322512e-11
184,2.7124861240386964,2.781959467090934,0.0734877359122037,2.0470378398895264,Zn,RF magnetron sputtering,Ar,1.25,ResearchGate Struct.Opt.Zn,Zn,True,1.281959467090934,2.735018880106382,0.031293724656367546
185,2.802597761154175,2.969431602226329,0.0981641113758087,2.2166788578033447,Zn,RF magnetron sputtering,Ar,1.625,ResearchGate Struct.Opt.Zn,Zn,True,1.4866986613896904,2.901371461747129,0.04590181994661575
186,2.832209825515747,3.031037817686786,0.1004574436694383,2.375025510787964,Zn,RF magnetron sputtering,Ar,2.75,SSRN:5149855,Sn,True,4.531037817686785,3.031037817752304,4.3679326828310965e-11
187,2.3651254653930662,2.0592953759383,0.128489338606596,2.701178312301636,Sn,RF magnetron sputtering,Ar,4.5,SSRN:5149855,Sn,True,1.6272766372045924,2.0157133714056523,0.100879893914767
188,2.408852958679199,2.150267938338477,0.1252947878092527,2.3886091709136963,Sn,RF magnetron sputtering,Ar,6.25,SSRN:5149855,Sn,True,0.6502679383384771,2.0619523655042777,0.058877048556133155
