sample_idx,element,n_within,n_cross,sigma_reg,sigma_rank,y_reg,y_rank,y_fused,alpha
159,Sn,13,0,0.2910879141029039,0.8172155037038447,2.0922313537227946,0.5922313537227946,1.9233464735186903,0.11258992013606964
160,Zn,12,0,0.2,0.5855643889610034,2.6144895857309636,2.0671271973736416,2.5573067288458007,0.1044698322381503
161,Zn,10,0,0.2,0.7905781542010151,2.3079286015139897,3.796444848269965,2.397461552961929,0.060149126113379345
162,Zn,14,0,0.2,31622.776601683792,2.313723361443286,0.8137233614432859,2.313723361383286,3.999999999840001e-11
163,Sn,16,0,0.3483347074778376,0.7626433505871856,3.084611049303325,4.325947494841455,3.298876025573136,0.17260830215689432
164,Sn,12,0,0.3538031289885246,0.7537293227534089,3.503227073975944,2.003227073975944,3.232393139785303,0.18055595612709371
165,Sn,30,0,0.3656309877753739,0.6429684024293129,3.738744041547221,4.752096941947,3.986363316851704,0.24435640851947404
166,Sn,30,0,0.26816523420587907,0.5917340655540735,1.308193381140732,2.808193381140732,1.5637694365367383,0.1703840369306709
167,Sn,30,0,0.21576154855315752,0.544018447690479,1.3606181862371227,2.8606181862371227,1.56449471165454,0.13591768361161155
168,Sn,30,0,0.2831832713743605,0.4352922906259452,1.3978977786879452,2.1231327580935346,1.6135618723579408,0.29737133452492365
169,Mg,17,0,0.48168390404152817,0.5246378127338557,4.45796151389542,3.2311818398089684,3.8968403989312232,0.45739355388492864
170,Mg,14,0,0.5010087018658647,0.5690155303021891,4.6574502389165495,3.9005034094377784,4.326892048254679,0.43669935296444834
171,Mg,21,0,0.5273478985786236,31622.776601683792,4.848721858846288,3.3487218588462877,4.848721858429144,2.7809580605795307e-10
172,Sn,16,0,0.275687671580861,0.7163829060564635,1.0900967041401177,2.3298812718204385,1.250020159199744,0.1289929389578129
173,Sn,12,0,0.27275892788606937,0.817918751127795,1.1328903609007681,-0.3671096390992319,0.9827721566479152,0.10007880283523535
174,Sn,14,0,0.2487025531527582,1.0421710803225095,1.106839585261219,-0.39316041473878105,1.0260193936350817,0.05388012775075819
175,Mg,12,0,0.25492091409525847,1.062944597627339,3.260502890483156,4.760502890483156,3.3420848127161507,0.05438794815532953
176,Mg,11,0,0.2373310758557908,31622.776601683792,3.2278201786171974,4.727820178617197,3.2278201787016867,5.632603956369451e-11
177,Mg,12,0,0.25117403492874996,1.06961740648341,3.1961765216790723,1.6961765216790723,3.1177844062079387,0.05226141031408922
178,Mg,14,0,0.2,0.6308620038763189,2.4330958326404546,2.1678050039450434,2.4088676332931738,0.09132693906692757
179,Mg,12,0,0.2,0.6188552388073764,2.4920096716696176,2.953231926441568,2.53562594523751,0.09456671510670811
180,Mg,12,0,0.2,0.6120248660443223,2.4787593900631912,3.730733440474196,2.599555458485338,0.09648448255176817
181,Sn,12,0,0.27962200770440604,0.6833423198824893,1.942085932585933,3.3549542984770233,2.1447292159251443,0.14342686709628805
182,Sn,9,0,0.35822332547018726,0.7297588150674595,1.9963991213064172,2.6546878509302334,2.1242214924793417,0.19417371955611223
183,Sn,16,0,0.2975621667501852,31622.776601683792,2.0442736217477333,3.5442736217477333,2.044273621880548,8.854324307322512e-11
184,Zn,6,0,0.2,1.112749540762923,2.781959467090934,1.281959467090934,2.735018880106382,0.031293724656367546
185,Zn,5,0,0.20422484977947916,0.9310867930268888,2.969431602226329,1.4866986613896904,2.901371461747129,0.04590181994661575
186,Zn,4,0,0.20899599716314868,31622.776601683792,3.031037817686786,4.531037817686785,3.031037817752304,4.3679326828310965e-11
187,Sn,8,0,0.26731476002199506,0.7980488675672982,2.0592953759383,1.6272766372045924,2.0157133714056523,0.100879893914767
188,Sn,14,0,0.2606686788059925,1.0421710803266668,2.150267938338477,0.6502679383384771,2.0619523655042777,0.058877048556133155
